user_index,user_id,history_length,target_id,target_rating,perturbation_type,position_label,position_index,position_fraction,original_item_id,perturbed_item_id,repetition,seed,top_k,topk_overlap,jaccard,js_divergence,original_top1_id,perturbed_top1_id,top1_changed,original_target_rank,perturbed_target_rank,target_rank_delta,original_target_in_topk,perturbed_target_in_topk,original_topk_ids,perturbed_topk_ids
122,123,200,1352,4,delete,first,0,0.0,1587,,0,,10,0.7,0.5384615384615384,0.00013314636315354283,2840,2840,False,533,564,31,False,False,"[2840, 2827, 2505, 3005, 2707, 2881, 185, 3826, 2719, 2701]","[2840, 2827, 3005, 2505, 185, 2707, 2881, 3004, 2188, 3113]"
122,123,200,1352,4,replace_random,first,0,0.0,1587,716.0,0,123140.0,10,0.9,0.8181818181818182,0.00019009657176721528,2840,2840,False,533,526,-7,False,False,"[2840, 2827, 2505, 3005, 2707, 2881, 185, 3826, 2719, 2701]","[2840, 2827, 2505, 3005, 2707, 2881, 185, 3826, 2719, 2976]"
122,123,200,1352,4,replace_random,first,0,0.0,1587,747.0,1,123141.0,10,1.0,1.0,0.00020082193947667856,2840,2827,True,533,528,-5,False,False,"[2840, 2827, 2505, 3005, 2707, 2881, 185, 3826, 2719, 2701]","[2827, 2840, 2505, 3005, 2707, 2881, 185, 2719, 3826, 2701]"
122,123,200,1352,4,replace_random,first,0,0.0,1587,3753.0,2,123142.0,10,0.9,0.8181818181818182,0.00020795754512666726,2840,2840,False,533,539,6,False,False,"[2840, 2827, 2505, 3005, 2707, 2881, 185, 3826, 2719, 2701]","[2840, 2827, 2505, 3005, 2707, 2881, 185, 2719, 3826, 2976]"
122,123,200,1352,4,replace_random,first,0,0.0,1587,2445.0,3,123143.0,10,1.0,1.0,0.00021254694752816604,2840,2840,False,533,520,-13,False,False,"[2840, 2827, 2505, 3005, 2707, 2881, 185, 3826, 2719, 2701]","[2840, 2827, 2505, 3005, 2707, 2881, 185, 2719, 3826, 2701]"
122,123,200,1352,4,replace_random,first,0,0.0,1587,1675.0,4,123144.0,10,0.9,0.8181818181818182,0.00019208447611340486,2840,2827,True,533,496,-37,False,False,"[2840, 2827, 2505, 3005, 2707, 2881, 185, 3826, 2719, 2701]","[2827, 2840, 2505, 3005, 2707, 2881, 185, 2976, 3826, 2719]"
122,123,200,1352,4,delete,p25,50,0.25125628140703515,2108,,0,,10,0.8,0.6666666666666666,0.00013892765263780231,2840,2840,False,533,607,74,False,False,"[2840, 2827, 2505, 3005, 2707, 2881, 185, 3826, 2719, 2701]","[2840, 2827, 3005, 2505, 185, 2881, 3826, 2707, 2188, 3113]"
122,123,200,1352,4,replace_random,p25,50,0.25125628140703515,2108,590.0,0,124690.0,10,0.9,0.8181818181818182,0.00020162712167165735,2840,2840,False,533,529,-4,False,False,"[2840, 2827, 2505, 3005, 2707, 2881, 185, 3826, 2719, 2701]","[2840, 2827, 2505, 3005, 2707, 2881, 185, 3826, 2719, 2976]"
122,123,200,1352,4,replace_random,p25,50,0.25125628140703515,2108,2430.0,1,124691.0,10,0.9,0.8181818181818182,0.0001936387320123194,2840,2840,False,533,548,15,False,False,"[2840, 2827, 2505, 3005, 2707, 2881, 185, 3826, 2719, 2701]","[2840, 2827, 2505, 3005, 2707, 2881, 185, 3826, 2719, 2976]"
122,123,200,1352,4,replace_random,p25,50,0.25125628140703515,2108,1149.0,2,124692.0,10,1.0,1.0,0.00018469329911909173,2840,2840,False,533,521,-12,False,False,"[2840, 2827, 2505, 3005, 2707, 2881, 185, 3826, 2719, 2701]","[2840, 2827, 2505, 3005, 2707, 2881, 185, 3826, 2719, 2701]"
122,123,200,1352,4,replace_random,p25,50,0.25125628140703515,2108,1888.0,3,124693.0,10,1.0,1.0,0.00020029526990865523,2840,2840,False,533,523,-10,False,False,"[2840, 2827, 2505, 3005, 2707, 2881, 185, 3826, 2719, 2701]","[2840, 2827, 2505, 3005, 2707, 185, 2881, 2719, 3826, 2701]"
122,123,200,1352,4,replace_random,p25,50,0.25125628140703515,2108,357.0,4,124694.0,10,1.0,1.0,0.0001958667682506745,2840,2840,False,533,532,-1,False,False,"[2840, 2827, 2505, 3005, 2707, 2881, 185, 3826, 2719, 2701]","[2840, 2827, 2505, 3005, 2707, 2881, 185, 3826, 2719, 2701]"
122,123,200,1352,4,delete,p50,100,0.5025125628140703,2950,,0,,10,0.7,0.5384615384615384,0.00013608450269367452,2840,2840,False,533,578,45,False,False,"[2840, 2827, 2505, 3005, 2707, 2881, 185, 3826, 2719, 2701]","[2840, 2827, 3005, 2505, 185, 2881, 3826, 3113, 540, 2188]"
122,123,200,1352,4,replace_random,p50,100,0.5025125628140703,2950,137.0,0,126240.0,10,0.9,0.8181818181818182,0.00018618165255649858,2840,2840,False,533,518,-15,False,False,"[2840, 2827, 2505, 3005, 2707, 2881, 185, 3826, 2719, 2701]","[2840, 2827, 2505, 3005, 2707, 2881, 185, 3826, 2976, 2719]"
122,123,200,1352,4,replace_random,p50,100,0.5025125628140703,2950,3484.0,1,126241.0,10,0.9,0.8181818181818182,0.00021247931346478715,2840,2840,False,533,537,4,False,False,"[2840, 2827, 2505, 3005, 2707, 2881, 185, 3826, 2719, 2701]","[2840, 2827, 2505, 3005, 2707, 2881, 185, 3826, 2976, 2719]"
122,123,200,1352,4,replace_random,p50,100,0.5025125628140703,2950,265.0,2,126242.0,10,0.9,0.8181818181818182,0.00020396102959799697,2840,2840,False,533,519,-14,False,False,"[2840, 2827, 2505, 3005, 2707, 2881, 185, 3826, 2719, 2701]","[2840, 2827, 2505, 3005, 2707, 2881, 185, 3826, 2719, 2976]"
122,123,200,1352,4,replace_random,p50,100,0.5025125628140703,2950,3181.0,3,126243.0,10,0.9,0.8181818181818182,0.00019802114436826986,2840,2840,False,533,510,-23,False,False,"[2840, 2827, 2505, 3005, 2707, 2881, 185, 3826, 2719, 2701]","[2840, 2827, 2505, 3005, 2707, 2881, 185, 3826, 2976, 2719]"
122,123,200,1352,4,replace_random,p50,100,0.5025125628140703,2950,3090.0,4,126244.0,10,0.9,0.8181818181818182,0.0001906449714659446,2840,2840,False,533,514,-19,False,False,"[2840, 2827, 2505, 3005, 2707, 2881, 185, 3826, 2719, 2701]","[2840, 2827, 2505, 3005, 2707, 2881, 185, 3826, 2719, 2976]"
122,123,200,1352,4,delete,p75,149,0.7487437185929648,1955,,0,,10,0.7,0.5384615384615384,0.0001296085537509819,2840,2840,False,533,592,59,False,False,"[2840, 2827, 2505, 3005, 2707, 2881, 185, 3826, 2719, 2701]","[2840, 2827, 3005, 2505, 185, 2881, 3826, 3798, 2188, 3113]"
122,123,200,1352,4,replace_random,p75,149,0.7487437185929648,1955,2467.0,0,127759.0,10,1.0,1.0,0.0001908762888407506,2840,2840,False,533,539,6,False,False,"[2840, 2827, 2505, 3005, 2707, 2881, 185, 3826, 2719, 2701]","[2840, 2827, 2505, 3005, 2707, 2881, 185, 3826, 2719, 2701]"
122,123,200,1352,4,replace_random,p75,149,0.7487437185929648,1955,530.0,1,127760.0,10,0.9,0.8181818181818182,0.00016270857958249966,2840,2840,False,533,522,-11,False,False,"[2840, 2827, 2505, 3005, 2707, 2881, 185, 3826, 2719, 2701]","[2840, 2827, 2505, 3005, 2707, 2881, 185, 2719, 3826, 540]"
122,123,200,1352,4,replace_random,p75,149,0.7487437185929648,1955,107.0,2,127761.0,10,1.0,1.0,0.0001961296705627919,2840,2840,False,533,564,31,False,False,"[2840, 2827, 2505, 3005, 2707, 2881, 185, 3826, 2719, 2701]","[2840, 2827, 2505, 3005, 2707, 2881, 185, 3826, 2719, 2701]"
122,123,200,1352,4,replace_random,p75,149,0.7487437185929648,1955,3525.0,3,127762.0,10,0.9,0.8181818181818182,0.0001947847527448597,2840,2840,False,533,542,9,False,False,"[2840, 2827, 2505, 3005, 2707, 2881, 185, 3826, 2719, 2701]","[2840, 2827, 2505, 3005, 2707, 2881, 185, 3826, 2719, 2976]"
122,123,200,1352,4,replace_random,p75,149,0.7487437185929648,1955,758.0,4,127763.0,10,1.0,1.0,0.00014394771801209646,2840,2840,False,533,541,8,False,False,"[2840, 2827, 2505, 3005, 2707, 2881, 185, 3826, 2719, 2701]","[2840, 2827, 2505, 3005, 2707, 2881, 185, 3826, 2719, 2701]"
122,123,200,1352,4,delete,last,199,1.0,3051,,0,,10,0.3,0.17647058823529413,0.00034637244621714083,2840,2840,False,533,435,-98,False,False,"[2840, 2827, 2505, 3005, 2707, 2881, 185, 3826, 2719, 2701]","[2840, 3798, 540, 3355, 185, 2763, 3826, 1921, 3082, 2672]"
122,123,200,1352,4,replace_random,last,199,1.0,3051,40.0,0,129309.0,10,0.0,0.0,0.000814831211489134,2840,2829,True,533,1373,840,False,False,"[2840, 2827, 2505, 3005, 2707, 2881, 185, 3826, 2719, 2701]","[2829, 837, 2269, 158, 552, 1385, 1485, 1191, 208, 1416]"
122,123,200,1352,4,replace_random,last,199,1.0,3051,3150.0,1,129310.0,10,0.0,0.0,0.0007267219889550419,2840,3755,True,533,161,-372,False,False,"[2840, 2827, 2505, 3005, 2707, 2881, 185, 3826, 2719, 2701]","[3755, 3318, 3623, 3555, 3355, 3316, 3513, 3535, 3055, 3563]"
122,123,200,1352,4,replace_random,last,199,1.0,3051,59.0,2,129311.0,10,0.0,0.0,0.004141868229395255,2840,956,True,533,1779,1246,False,False,"[2840, 2827, 2505, 3005, 2707, 2881, 185, 3826, 2719, 2701]","[956, 1935, 3567, 3128, 3759, 3579, 3319, 3646, 3288, 1812]"
122,123,200,1352,4,replace_random,last,199,1.0,3051,2828.0,3,129312.0,10,0.2,0.1111111111111111,0.00048108123229838383,2840,2720,True,533,1246,713,False,False,"[2840, 2827, 2505, 3005, 2707, 2881, 185, 3826, 2719, 2701]","[2720, 3113, 2881, 2719, 2713, 2605, 2688, 1744, 2882, 2676]"
122,123,200,1352,4,replace_random,last,199,1.0,3051,193.0,4,129313.0,10,0.2,0.1111111111111111,0.0004413707638656892,2840,540,True,533,786,253,False,False,"[2840, 2827, 2505, 3005, 2707, 2881, 185, 3826, 2719, 2701]","[540, 2269, 2505, 2701, 3705, 3835, 2386, 1556, 640, 427]"
123,124,22,3298,4,delete,first,0,0.0,902,,0,,10,0.8,0.6666666666666666,0.00011095099850892302,3148,3148,False,567,582,15,False,False,"[3148, 1721, 1183, 1393, 2324, 590, 150, 17, 3147, 3160]","[3148, 1183, 1721, 2324, 1393, 17, 150, 590, 2336, 2686]"
123,124,22,3298,4,replace_random,first,0,0.0,902,515.0,0,124149.0,10,1.0,1.0,0.00022893111173784246,3148,3148,False,567,578,11,False,False,"[3148, 1721, 1183, 1393, 2324, 590, 150, 17, 3147, 3160]","[3148, 1721, 1183, 1393, 2324, 590, 17, 150, 3160, 3147]"
123,124,22,3298,4,replace_random,first,0,0.0,902,1604.0,1,124150.0,10,1.0,1.0,0.00018464737295682902,3148,3148,False,567,584,17,False,False,"[3148, 1721, 1183, 1393, 2324, 590, 150, 17, 3147, 3160]","[3148, 1721, 1183, 1393, 2324, 150, 3160, 590, 3147, 17]"
123,124,22,3298,4,replace_random,first,0,0.0,902,3368.0,2,124151.0,10,1.0,1.0,0.00019999097759476104,3148,3148,False,567,599,32,False,False,"[3148, 1721, 1183, 1393, 2324, 590, 150, 17, 3147, 3160]","[3148, 1183, 1721, 2324, 1393, 17, 590, 150, 3160, 3147]"
123,124,22,3298,4,replace_random,first,0,0.0,902,88.0,3,124152.0,10,0.9,0.8181818181818182,0.00019120260166716516,3148,3148,False,567,582,15,False,False,"[3148, 1721, 1183, 1393, 2324, 590, 150, 17, 3147, 3160]","[3148, 1721, 1183, 1393, 2324, 150, 590, 3160, 110, 17]"
123,124,22,3298,4,replace_random,first,0,0.0,902,2479.0,4,124153.0,10,0.9,0.8181818181818182,0.00020947777052647388,3148,3148,False,567,603,36,False,False,"[3148, 1721, 1183, 1393, 2324, 590, 150, 17, 3147, 3160]","[3148, 1183, 1721, 1393, 590, 2324, 150, 17, 3160, 2336]"
123,124,22,3298,4,delete,p25,5,0.23809523809523808,2302,,0,,10,0.8,0.6666666666666666,0.00011812481069886452,3148,3148,False,567,565,-2,False,False,"[3148, 1721, 1183, 1393, 2324, 590, 150, 17, 3147, 3160]","[3148, 1183, 1721, 2324, 1393, 17, 2336, 150, 590, 2686]"
123,124,22,3298,4,replace_random,p25,5,0.23809523809523808,2302,14.0,0,124304.0,10,1.0,1.0,0.0002236865806920924,3148,3148,False,567,554,-13,False,False,"[3148, 1721, 1183, 1393, 2324, 590, 150, 17, 3147, 3160]","[3148, 1721, 1183, 1393, 2324, 590, 150, 17, 3160, 3147]"
123,124,22,3298,4,replace_random,p25,5,0.23809523809523808,2302,444.0,1,124305.0,10,1.0,1.0,0.0002102225364153171,3148,3148,False,567,539,-28,False,False,"[3148, 1721, 1183, 1393, 2324, 590, 150, 17, 3147, 3160]","[3148, 1721, 1183, 2324, 1393, 150, 590, 17, 3160, 3147]"
123,124,22,3298,4,replace_random,p25,5,0.23809523809523808,2302,2237.0,2,124306.0,10,1.0,1.0,0.00021738258274165188,3148,3148,False,567,573,6,False,False,"[3148, 1721, 1183, 1393, 2324, 590, 150, 17, 3147, 3160]","[3148, 1721, 1183, 1393, 2324, 150, 17, 590, 3147, 3160]"
123,124,22,3298,4,replace_random,p25,5,0.23809523809523808,2302,3339.0,3,124307.0,10,1.0,1.0,0.00019297549194850902,3148,3148,False,567,553,-14,False,False,"[3148, 1721, 1183, 1393, 2324, 590, 150, 17, 3147, 3160]","[3148, 1183, 1721, 1393, 2324, 150, 590, 17, 3160, 3147]"
123,124,22,3298,4,replace_random,p25,5,0.23809523809523808,2302,3155.0,4,124308.0,10,1.0,1.0,0.0002283689537093161,3148,3148,False,567,562,-5,False,False,"[3148, 1721, 1183, 1393, 2324, 590, 150, 17, 3147, 3160]","[3148, 1721, 1183, 1393, 2324, 590, 150, 17, 3147, 3160]"
123,124,22,3298,4,delete,p50,10,0.47619047619047616,1358,,0,,10,0.9,0.8181818181818182,0.00013234085312887651,3148,3148,False,567,571,4,False,False,"[3148, 1721, 1183, 1393, 2324, 590, 150, 17, 3147, 3160]","[3148, 1183, 1721, 2324, 1393, 17, 2336, 590, 150, 3147]"
123,124,22,3298,4,replace_random,p50,10,0.47619047619047616,1358,459.0,0,124459.0,10,1.0,1.0,0.0002178315351477011,3148,3148,False,567,581,14,False,False,"[3148, 1721, 1183, 1393, 2324, 590, 150, 17, 3147, 3160]","[3148, 1721, 1183, 1393, 2324, 590, 150, 17, 3160, 3147]"
123,124,22,3298,4,replace_random,p50,10,0.47619047619047616,1358,3862.0,1,124460.0,10,0.9,0.8181818181818182,0.0002215094991773241,3148,3148,False,567,556,-11,False,False,"[3148, 1721, 1183, 1393, 2324, 590, 150, 17, 3147, 3160]","[3148, 1183, 1721, 1393, 2324, 150, 590, 17, 3160, 1784]"
123,124,22,3298,4,replace_random,p50,10,0.47619047619047616,1358,2772.0,2,124461.0,10,0.9,0.8181818181818182,0.00022576180612124554,3148,3148,False,567,611,44,False,False,"[3148, 1721, 1183, 1393, 2324, 590, 150, 17, 3147, 3160]","[3148, 1721, 1183, 1393, 2324, 17, 590, 150, 3160, 2336]"
123,124,22,3298,4,replace_random,p50,10,0.47619047619047616,1358,648.0,3,124462.0,10,1.0,1.0,0.00023966282785969515,3148,3148,False,567,574,7,False,False,"[3148, 1721, 1183, 1393, 2324, 590, 150, 17, 3147, 3160]","[3148, 1721, 1183, 1393, 2324, 590, 150, 17, 3147, 3160]"
123,124,22,3298,4,replace_random,p50,10,0.47619047619047616,1358,138.0,4,124463.0,10,1.0,1.0,0.00020819813815894694,3148,3148,False,567,559,-8,False,False,"[3148, 1721, 1183, 1393, 2324, 590, 150, 17, 3147, 3160]","[3148, 1721, 1183, 1393, 2324, 590, 150, 17, 3147, 3160]"
123,124,22,3298,4,delete,p75,16,0.7619047619047619,2912,,0,,10,0.8,0.6666666666666666,0.0001271626258228053,3148,3148,False,567,593,26,False,False,"[3148, 1721, 1183, 1393, 2324, 590, 150, 17, 3147, 3160]","[3148, 1183, 1721, 1393, 17, 150, 2324, 590, 2336, 1784]"
123,124,22,3298,4,replace_random,p75,16,0.7619047619047619,2912,1676.0,0,124645.0,10,0.9,0.8181818181818182,0.0002428719371102025,3148,1721,True,567,649,82,False,False,"[3148, 1721, 1183, 1393, 2324, 590, 150, 17, 3147, 3160]","[1721, 3148, 1393, 1183, 150, 590, 2324, 1784, 17, 3147]"
123,124,22,3298,4,replace_random,p75,16,0.7619047619047619,2912,2493.0,1,124646.0,10,0.8,0.6666666666666666,0.00024718765509069355,3148,3148,False,567,663,96,False,False,"[3148, 1721, 1183, 1393, 2324, 590, 150, 17, 3147, 3160]","[3148, 1183, 1721, 17, 150, 2324, 1393, 590, 2686, 1678]"
123,124,22,3298,4,replace_random,p75,16,0.7619047619047619,2912,3740.0,2,124647.0,10,0.7,0.5384615384615384,0.00028153454412231514,3148,1721,True,567,490,-77,False,False,"[3148, 1721, 1183, 1393, 2324, 590, 150, 17, 3147, 3160]","[1721, 3148, 1183, 1393, 2324, 590, 150, 593, 110, 1784]"
123,124,22,3298,4,replace_random,p75,16,0.7619047619047619,2912,2223.0,3,124648.0,10,0.5,0.3333333333333333,0.00030756931726259575,3148,3148,False,567,735,168,False,False,"[3148, 1721, 1183, 1393, 2324, 590, 150, 17, 3147, 3160]","[3148, 2357, 2324, 17, 1183, 2966, 800, 3160, 2686, 1041]"
123,124,22,3298,4,replace_random,p75,16,0.7619047619047619,2912,620.0,4,124649.0,10,0.9,0.8181818181818182,0.0001646257904209591,3148,3148,False,567,585,18,False,False,"[3148, 1721, 1183, 1393, 2324, 590, 150, 17, 3147, 3160]","[3148, 1721, 1183, 1393, 150, 590, 17, 2324, 1784, 3147]"
123,124,22,3298,4,delete,last,21,1.0,3125,,0,,10,0.2,0.1111111111111111,0.00026914194397050265,3148,608,True,567,398,-169,False,False,"[3148, 1721, 1183, 1393, 2324, 590, 150, 17, 3147, 3160]","[608, 296, 318, 2324, 590, 1704, 2028, 32, 110, 36]"
123,124,22,3298,4,replace_random,last,21,1.0,3125,1319.0,0,124800.0,10,0.0,0.0,0.010738274829314666,3148,958,True,567,2598,2031,False,False,"[3148, 1721, 1183, 1393, 2324, 590, 150, 17, 3147, 3160]","[958, 3732, 3921, 925, 2148, 3644, 2055, 3708, 3926, 3923]"
123,124,22,3298,4,replace_random,last,21,1.0,3125,3240.0,1,124801.0,10,0.4,0.25,0.0005877065078807789,3148,3148,False,567,20,-547,False,False,"[3148, 1721, 1183, 1393, 2324, 590, 150, 17, 3147, 3160]","[3148, 3408, 3083, 3481, 3160, 3147, 2324, 2966, 2357, 3163]"
123,124,22,3298,4,replace_random,last,21,1.0,3125,800.0,2,124802.0,10,0.4,0.25,0.0003765588490622311,3148,1183,True,567,762,195,False,False,"[3148, 1721, 1183, 1393, 2324, 590, 150, 17, 3147, 3160]","[1183, 590, 25, 1393, 265, 150, 1704, 2336, 1678, 32]"
123,124,22,3298,4,replace_random,last,21,1.0,3125,2372.0,3,124803.0,10,0.3,0.17647058823529413,0.0008046436966221925,3148,356,True,567,400,-167,False,False,"[3148, 1721, 1183, 1393, 2324, 590, 150, 17, 3147, 3160]","[356, 1, 1266, 590, 110, 2324, 608, 1704, 318, 1721]"
123,124,22,3298,4,replace_random,last,21,1.0,3125,849.0,4,124804.0,10,0.1,0.05263157894736842,0.0006913517351719226,3148,2997,True,567,237,-330,False,False,"[3148, 1721, 1183, 1393, 2324, 590, 150, 17, 3147, 3160]","[2997, 2762, 1617, 296, 356, 2571, 1, 3147, 608, 318]"
124,125,70,3948,5,delete,first,0,0.0,2647,,0,,10,0.8,0.6666666666666666,0.00010920753894468138,858,858,False,62,39,-23,False,False,"[858, 3793, 50, 110, 2028, 1221, 3897, 589, 1617, 1204]","[858, 3897, 2028, 50, 110, 260, 589, 3793, 1617, 318]"
124,125,70,3948,5,replace_random,first,0,0.0,2647,2186.0,0,125158.0,10,0.9,0.8181818181818182,0.00019653902278986832,858,858,False,62,56,-6,False,False,"[858, 3793, 50, 110, 2028, 1221, 3897, 589, 1617, 1204]","[858, 50, 2028, 3897, 318, 589, 110, 3793, 1617, 1221]"
124,125,70,3948,5,replace_random,first,0,0.0,2647,768.0,1,125159.0,10,0.8,0.6666666666666666,0.00015297659671705018,858,858,False,62,48,-14,False,False,"[858, 3793, 50, 110, 2028, 1221, 3897, 589, 1617, 1204]","[858, 2028, 50, 110, 589, 3793, 260, 1617, 3897, 318]"
124,125,70,3948,5,replace_random,first,0,0.0,2647,1532.0,2,125160.0,10,0.9,0.8181818181818182,0.00017870778403011628,858,858,False,62,54,-8,False,False,"[858, 3793, 50, 110, 2028, 1221, 3897, 589, 1617, 1204]","[858, 50, 3793, 110, 3897, 2028, 318, 589, 1617, 1221]"
124,125,70,3948,5,replace_random,first,0,0.0,2647,3349.0,3,125161.0,10,0.8,0.6666666666666666,0.0001797614807202503,858,858,False,62,56,-6,False,False,"[858, 3793, 50, 110, 2028, 1221, 3897, 589, 1617, 1204]","[858, 50, 2028, 318, 1221, 1617, 110, 260, 589, 3793]"
124,125,70,3948,5,replace_random,first,0,0.0,2647,3684.0,4,125162.0,10,0.8,0.6666666666666666,0.00019110871903593225,858,858,False,62,51,-11,False,False,"[858, 3793, 50, 110, 2028, 1221, 3897, 589, 1617, 1204]","[858, 50, 1617, 318, 1221, 2028, 3793, 3897, 110, 260]"
124,125,70,3948,5,delete,p25,17,0.2463768115942029,1129,,0,,10,0.8,0.6666666666666666,0.00012278388297728125,858,858,False,62,50,-12,False,False,"[858, 3793, 50, 110, 2028, 1221, 3897, 589, 1617, 1204]","[858, 260, 110, 2028, 3897, 589, 3793, 1221, 1198, 1617]"
124,125,70,3948,5,replace_random,p25,17,0.2463768115942029,1129,771.0,0,125685.0,10,0.9,0.8181818181818182,0.00021508598537491345,858,858,False,62,57,-5,False,False,"[858, 3793, 50, 110, 2028, 1221, 3897, 589, 1617, 1204]","[858, 3793, 110, 50, 589, 2028, 3897, 1221, 260, 1617]"
124,125,70,3948,5,replace_random,p25,17,0.2463768115942029,1129,2153.0,1,125686.0,10,0.9,0.8181818181818182,0.00021717278131275637,858,858,False,62,49,-13,False,False,"[858, 3793, 50, 110, 2028, 1221, 3897, 589, 1617, 1204]","[858, 3793, 110, 2028, 50, 589, 3897, 1221, 1617, 260]"
124,125,70,3948,5,replace_random,p25,17,0.2463768115942029,1129,3068.0,2,125687.0,10,0.9,0.8181818181818182,0.00022004504339271768,858,858,False,62,56,-6,False,False,"[858, 3793, 50, 110, 2028, 1221, 3897, 589, 1617, 1204]","[858, 3793, 110, 2028, 50, 589, 3897, 1617, 1221, 318]"
124,125,70,3948,5,replace_random,p25,17,0.2463768115942029,1129,511.0,3,125688.0,10,0.9,0.8181818181818182,0.00022455728098419025,858,858,False,62,44,-18,False,False,"[858, 3793, 50, 110, 2028, 1221, 3897, 589, 1617, 1204]","[858, 3793, 110, 2028, 50, 3897, 589, 1221, 260, 1617]"
124,125,70,3948,5,replace_random,p25,17,0.2463768115942029,1129,526.0,4,125689.0,10,0.8,0.6666666666666666,0.00019915624359627962,858,858,False,62,58,-4,False,False,"[858, 3793, 50, 110, 2028, 1221, 3897, 589, 1617, 1204]","[858, 3793, 3897, 50, 2028, 589, 1221, 110, 1198, 260]"
124,125,70,3948,5,delete,p50,34,0.4927536231884058,3726,,0,,10,0.8,0.6666666666666666,0.00011740535115480188,858,858,False,62,51,-11,False,False,"[858, 3793, 50, 110, 2028, 1221, 3897, 589, 1617, 1204]","[858, 260, 110, 2028, 3897, 589, 1221, 1198, 3793, 1617]"
124,125,70,3948,5,replace_random,p50,34,0.4927536231884058,3726,2623.0,0,126212.0,10,0.9,0.8181818181818182,0.00022081937942361425,858,858,False,62,41,-21,False,False,"[858, 3793, 50, 110, 2028, 1221, 3897, 589, 1617, 1204]","[858, 3793, 3897, 50, 1221, 589, 110, 2028, 1198, 1204]"
124,125,70,3948,5,replace_random,p50,34,0.4927536231884058,3726,2405.0,1,126213.0,10,0.9,0.8181818181818182,0.00021268624719387557,858,858,False,62,62,0,False,False,"[858, 3793, 50, 110, 2028, 1221, 3897, 589, 1617, 1204]","[858, 3793, 110, 50, 2028, 589, 1221, 3897, 1617, 260]"
124,125,70,3948,5,replace_random,p50,34,0.4927536231884058,3726,2902.0,2,126214.0,10,0.9,0.8181818181818182,0.0001978803836638006,858,858,False,62,62,0,False,False,"[858, 3793, 50, 110, 2028, 1221, 3897, 589, 1617, 1204]","[858, 3793, 110, 2028, 50, 589, 1221, 3897, 1617, 260]"
124,125,70,3948,5,replace_random,p50,34,0.4927536231884058,3726,2300.0,3,126215.0,10,0.9,0.8181818181818182,0.00021687753052437305,858,858,False,62,63,1,False,False,"[858, 3793, 50, 110, 2028, 1221, 3897, 589, 1617, 1204]","[858, 3793, 110, 50, 2028, 589, 1221, 3897, 1617, 260]"
124,125,70,3948,5,replace_random,p50,34,0.4927536231884058,3726,3915.0,4,126216.0,10,0.9,0.8181818181818182,0.00020961750028695127,858,858,False,62,44,-18,False,False,"[858, 3793, 50, 110, 2028, 1221, 3897, 589, 1617, 1204]","[858, 3793, 3897, 50, 110, 589, 2028, 1221, 260, 1617]"
124,125,70,3948,5,delete,p75,52,0.7536231884057971,2692,,0,,10,0.8,0.6666666666666666,0.00013120425879850557,858,858,False,62,56,-6,False,False,"[858, 3793, 50, 110, 2028, 1221, 3897, 589, 1617, 1204]","[858, 110, 260, 2028, 1221, 589, 3897, 3793, 1198, 1617]"
124,125,70,3948,5,replace_random,p75,52,0.7536231884057971,2692,2576.0,0,126770.0,10,0.9,0.8181818181818182,0.0002041120706674865,858,858,False,62,64,2,False,False,"[858, 3793, 50, 110, 2028, 1221, 3897, 589, 1617, 1204]","[858, 3793, 2692, 1221, 50, 110, 2028, 1204, 589, 3897]"
124,125,70,3948,5,replace_random,p75,52,0.7536231884057971,2692,605.0,1,126771.0,10,0.9,0.8181818181818182,0.00021770617206758237,858,858,False,62,58,-4,False,False,"[858, 3793, 50, 110, 2028, 1221, 3897, 589, 1617, 1204]","[858, 3793, 50, 110, 2028, 1221, 2692, 3897, 589, 1617]"
124,125,70,3948,5,replace_random,p75,52,0.7536231884057971,2692,2851.0,2,126772.0,10,0.9,0.8181818181818182,0.00021546369676742608,858,858,False,62,65,3,False,False,"[858, 3793, 50, 110, 2028, 1221, 3897, 589, 1617, 1204]","[858, 50, 3793, 2692, 110, 2028, 1204, 1221, 3897, 1617]"
124,125,70,3948,5,replace_random,p75,52,0.7536231884057971,2692,409.0,3,126773.0,10,0.9,0.8181818181818182,0.00021673997181413505,858,858,False,62,63,1,False,False,"[858, 3793, 50, 110, 2028, 1221, 3897, 589, 1617, 1204]","[858, 3793, 110, 50, 2028, 1221, 2692, 589, 1617, 1204]"
124,125,70,3948,5,replace_random,p75,52,0.7536231884057971,2692,959.0,4,126774.0,10,0.9,0.8181818181818182,0.00021461594870999222,858,858,False,62,63,1,False,False,"[858, 3793, 50, 110, 2028, 1221, 3897, 589, 1617, 1204]","[858, 3793, 50, 2692, 110, 1204, 2028, 1221, 3897, 589]"
124,125,70,3948,5,delete,last,69,1.0,555,,0,,10,0.3,0.17647058823529413,0.00022219479693152944,858,2997,True,62,26,-36,False,False,"[858, 3793, 50, 110, 2028, 1221, 3897, 589, 1617, 1204]","[2997, 858, 1148, 541, 750, 260, 3751, 1204, 3897, 1230]"
124,125,70,3948,5,replace_random,last,69,1.0,555,26.0,0,127297.0,10,0.4,0.25,0.0006015541044679146,858,3250,True,62,44,-18,False,False,"[858, 3793, 50, 110, 2028, 1221, 3897, 589, 1617, 1204]","[3250, 858, 318, 1225, 589, 608, 1214, 2762, 3897, 1221]"
